CASING_ID,READING_DTTM,Water_Level_Elevation_meter_above_sea_level,Confid_Level
W0000031-1,2001-09-10 3:15,290.39,1
W0000031-1,2001-09-10 6:15,290.39,1
W0000031-1,2001-09-10 7:15,290.39,1
W0000031-1,2001-09-10 8:15,290.39,1
W0000031-1,2001-09-10 9:15,290.39,1
W0000031-1,2001-09-10 10:15,290.39,1
W0000031-1,2001-09-10 11:15,290.39,1
W0000031-1,2001-09-10 12:15,290.39,1
W0000031-1,2001-09-10 18:15,290.39,1
W0000031-1,2001-09-10 19:15,290.39,1
W0000031-1,2001-09-10 20:15,290.39,1
W0000031-1,2001-09-10 21:15,290.39,1
W0000031-1,2001-09-10 22:15,290.39,1
W0000031-1,2001-09-10 23:15,290.39,1
W0000031-1,2001-09-11 0:15,290.39,1
W0000031-1,2001-09-11 1:15,290.39,1
W0000031-1,2001-09-11 2:15,290.39,1
W0000031-1,2001-09-11 3:15,290.39,1
W0000031-1,2001-09-11 4:15,290.39,1
W0000031-1,2001-09-11 7:15,290.39,1
W0000031-1,2001-09-11 8:15,290.39,1
W0000031-1,2001-09-11 9:15,290.39,1
W0000031-1,2001-09-11 10:15,290.39,1
W0000031-1,2001-09-11 11:15,290.39,1
W0000031-1,2001-09-11 17:15,290.39,1
W0000031-1,2001-09-11 18:15,290.39,1
W0000031-1,2001-09-11 20:15,290.39,1
W0000031-1,2001-09-11 21:15,290.39,1
W0000031-1,2001-09-11 22:15,290.39,1
W0000031-1,2001-09-12 0:15,290.39,1
W0000031-1,2001-09-12 2:15,290.39,1
W0000031-1,2001-09-12 4:15,290.39,1
W0000031-1,2001-09-12 5:15,290.39,1
W0000031-1,2001-09-12 7:15,290.39,1
W0000031-1,2001-09-12 8:15,290.39,1
W0000031-1,2001-09-12 19:15,290.39,1
W0000031-1,2001-09-12 20:15,290.39,1
W0000031-1,2001-09-12 21:15,290.39,1
W0000031-1,2001-09-12 22:15,290.39,1
W0000031-1,2001-09-12 23:15,290.39,1
W0000031-1,2001-09-13 0:15,290.39,1
W0000031-1,2001-09-13 1:15,290.39,1
W0000031-1,2001-09-13 2:15,290.39,1
W0000031-1,2001-09-13 3:15,290.39,1
W0000031-1,2001-09-13 4:15,290.39,1
W0000031-1,2001-09-13 7:15,290.39,1
W0000031-1,2001-09-13 8:15,290.39,1
W0000031-1,2001-09-13 9:15,290.39,1
W0000031-1,2001-09-13 10:15,290.39,1
W0000031-1,2001-09-13 11:15,290.39,1
W0000031-1,2001-09-13 13:15,290.39,1
W0000031-1,2001-09-13 14:15,290.39,1
W0000031-1,2001-09-13 16:15,290.39,1
W0000031-1,2001-09-13 17:15,290.39,1
W0000031-1,2001-09-13 19:15,290.39,1
W0000031-1,2001-09-13 20:15,290.39,1
W0000031-1,2001-09-14 0:15,290.39,1
W0000031-1,2001-09-14 1:15,290.39,1
W0000031-1,2001-09-14 2:15,290.39,1
W0000031-1,2001-09-14 3:15,290.39,1
W0000031-1,2001-09-14 4:15,290.39,1
W0000031-1,2001-09-14 9:15,290.39,1
W0000031-1,2001-09-14 10:15,290.39,1
W0000031-1,2001-09-14 11:15,290.39,1
W0000031-1,2001-09-14 12:15,290.39,1
W0000031-1,2001-09-14 13:15,290.39,1
W0000031-1,2001-09-14 15:15,290.39,1
W0000031-1,2001-09-14 16:15,290.39,1
W0000031-1,2001-09-14 17:15,290.39,1
W0000031-1,2001-09-14 18:15,290.39,1
W0000031-1,2001-09-14 19:15,290.39,1
W0000031-1,2001-09-14 21:15,290.39,1
W0000031-1,2001-09-14 23:15,290.39,1
W0000031-1,2001-09-15 1:15,290.39,1
W0000031-1,2001-09-15 2:15,290.39,1
W0000031-1,2001-09-15 3:15,290.39,1
W0000031-1,2001-09-15 4:15,290.39,1
W0000031-1,2001-09-15 13:15,290.39,1
W0000031-1,2001-09-15 15:15,290.39,1
W0000031-1,2001-09-17 0:15,290.39,1
W0000031-1,2001-09-23 14:15,290.39,1
W0000031-1,2001-09-23 17:15,290.39,1
W0000031-1,2001-09-23 18:15,290.39,1
W0000031-1,2001-09-23 19:15,290.39,1
W0000031-1,2001-09-23 21:15,290.39,1
W0000031-1,2001-09-23 22:15,290.39,1
W0000031-1,2001-09-23 23:15,290.39,1
W0000031-1,2001-09-24 3:15,290.39,1
W0000031-1,2001-09-24 21:15,290.39,1
W0000031-1,2001-09-24 23:15,290.39,1
W0000031-1,2001-09-25 11:15,290.39,1
W0000031-1,2001-09-25 12:15,290.39,1
W0000031-1,2001-09-25 13:15,290.39,1
W0000031-1,2001-09-25 14:15,290.39,1
W0000031-1,2001-09-26 6:15,290.39,1
W0000031-1,2001-09-28 11:15,290.39,1
W0000031-1,2001-09-28 15:15,290.39,1
W0000031-1,2001-09-29 0:15,290.39,1
W0000031-1,2001-09-29 2:15,290.39,1
W0000031-1,2001-09-29 11:15,290.39,1
W0000031-1,2001-09-29 12:15,290.39,1
W0000031-1,2001-09-29 13:15,290.39,1
W0000031-1,2001-09-29 14:15,290.39,1
W0000031-1,2001-09-29 15:15,290.39,1
W0000031-1,2001-09-29 16:15,290.39,1
W0000031-1,2001-09-29 22:15,290.39,1
W0000031-1,2001-09-30 2:15,290.39,1
W0000031-1,2001-09-30 3:15,290.39,1
W0000031-1,2001-09-30 9:15,290.39,1
W0000031-1,2001-09-30 11:15,290.39,1
W0000031-1,2001-09-30 12:15,290.39,1
W0000031-1,2001-09-30 13:15,290.39,1
W0000031-1,2001-09-30 14:15,290.39,1
W0000031-1,2001-09-30 15:15,290.39,1
W0000031-1,2001-09-30 16:15,290.39,1
W0000031-1,2001-09-30 18:15,290.39,1
W0000031-1,2001-09-30 19:15,290.39,1
W0000031-1,2001-09-30 20:15,290.39,1
W0000031-1,2001-09-30 21:15,290.39,1
W0000031-1,2001-09-30 22:15,290.39,1
W0000031-1,2001-09-30 23:15,290.39,1
W0000031-1,2001-10-01 0:15,290.39,1
W0000031-1,2001-10-01 1:15,290.39,1
W0000031-1,2001-10-01 2:15,290.39,1
W0000031-1,2001-10-01 3:15,290.39,1
W0000031-1,2001-10-01 4:15,290.39,1
W0000031-1,2001-10-01 5:15,290.39,1
W0000031-1,2001-10-01 6:15,290.39,1
W0000031-1,2001-10-01 9:15,290.39,1
W0000031-1,2001-10-01 10:15,290.39,1
W0000031-1,2001-10-01 11:15,290.39,1
W0000031-1,2001-10-01 12:15,290.39,1
W0000031-1,2001-10-01 13:15,290.39,1
W0000031-1,2001-10-01 15:15,290.39,1
W0000031-1,2001-10-01 16:15,290.39,1
W0000031-1,2001-10-01 17:15,290.39,1
W0000031-1,2001-10-01 18:15,290.39,1
W0000031-1,2001-10-01 21:15,290.39,1
W0000031-1,2001-10-01 22:15,290.39,1
W0000031-1,2001-10-01 23:15,290.39,1
W0000031-1,2001-10-02 1:15,290.39,1
W0000031-1,2001-10-02 2:15,290.39,1
W0000031-1,2001-10-02 3:15,290.39,1
W0000031-1,2001-10-02 13:15,290.39,1
W0000031-1,2001-10-03 4:15,290.39,1
W0000031-1,2001-10-03 10:15,290.39,1
W0000031-1,2001-10-03 12:15,290.39,1
W0000031-1,2001-10-03 14:15,290.39,1
W0000031-1,2001-10-04 14:15,290.39,1
W0000031-1,2001-10-05 10:15,290.39,1
W0000031-1,2001-10-05 11:15,290.39,1
W0000031-1,2001-10-05 12:15,290.39,1
W0000031-1,2001-10-05 14:15,290.39,1
W0000031-1,2001-10-05 15:15,290.39,1
W0000031-1,2001-10-05 16:15,290.39,1
W0000031-1,2001-10-05 18:15,290.39,1
W0000031-1,2001-10-05 22:15,290.39,1
W0000031-1,2001-10-06 11:15,290.39,1
W0000031-1,2001-10-06 12:15,290.39,1
W0000031-1,2001-10-06 13:15,290.39,1
W0000031-1,2001-10-06 14:15,290.39,1
W0000031-1,2001-10-06 15:15,290.39,1
W0000031-1,2001-10-06 17:15,290.39,1
W0000031-1,2001-10-06 18:15,290.39,1
W0000031-1,2001-10-06 19:15,290.39,1
W0000031-1,2001-10-06 21:15,290.39,1
W0000031-1,2001-10-06 22:15,290.39,1
W0000031-1,2001-10-06 23:15,290.39,1
W0000031-1,2002-08-21 0:15,290.39,1
W0000031-1,2002-08-22 21:15,290.39,1
W0000031-1,2002-08-24 15:15,290.39,1
W0000031-1,2002-08-24 18:15,290.39,1
W0000031-1,2002-08-24 19:15,290.39,1
W0000031-1,2002-08-24 20:15,290.39,1
W0000031-1,2002-08-24 21:15,290.39,1
W0000031-1,2002-08-24 23:15,290.39,1
W0000031-1,2002-08-25 0:15,290.39,1
W0000031-1,2002-08-25 1:15,290.39,1
W0000031-1,2002-08-25 4:15,290.39,1
W0000031-1,2002-08-25 5:15,290.39,1
W0000031-1,2002-08-25 6:15,290.39,1
W0000031-1,2002-08-25 7:15,290.39,1
W0000031-1,2002-08-25 8:15,290.39,1
W0000031-1,2002-08-25 10:15,290.39,1
W0000031-1,2002-08-25 11:15,290.39,1
W0000031-1,2002-08-25 12:15,290.39,1
W0000031-1,2002-08-25 13:15,290.39,1
W0000031-1,2002-08-25 14:15,290.39,1
W0000031-1,2002-08-25 16:15,290.39,1
W0000031-1,2002-08-25 17:15,290.39,1
W0000031-1,2002-08-25 18:15,290.39,1
W0000031-1,2002-08-25 19:15,290.39,1
W0000031-1,2002-08-25 21:15,290.39,1
W0000031-1,2002-08-25 22:15,290.39,1
W0000031-1,2002-08-26 0:15,290.39,1
W0000031-1,2002-08-26 1:15,290.39,1
W0000031-1,2002-08-26 2:15,290.39,1
W0000031-1,2002-08-26 3:15,290.39,1
W0000031-1,2002-08-26 6:15,290.39,1
W0000031-1,2002-08-26 7:15,290.39,1
W0000031-1,2002-08-26 8:15,290.39,1
W0000031-1,2002-08-26 9:15,290.39,1
W0000031-1,2002-08-26 11:15,290.39,1
W0000031-1,2002-08-26 12:15,290.39,1
W0000031-1,2002-08-26 13:15,290.39,1
W0000031-1,2002-08-26 14:15,290.39,1
W0000031-1,2002-08-26 15:15,290.39,1
W0000031-1,2002-08-26 16:15,290.39,1
W0000031-1,2002-08-26 17:15,290.39,1
W0000031-1,2002-08-27 0:15,290.39,1
W0000031-1,2002-08-27 9:15,290.39,1
W0000031-1,2002-08-27 11:15,290.39,1
W0000031-1,2002-08-27 13:15,290.39,1
W0000031-1,2002-08-28 11:15,290.39,1
W0000031-1,2002-08-28 12:15,290.39,1
W0000031-1,2002-08-28 14:15,290.39,1
W0000031-1,2002-08-28 15:15,290.39,1
W0000031-1,2002-08-28 19:15,290.39,1
W0000031-1,2002-08-28 20:15,290.39,1
W0000031-1,2002-08-29 14:15,290.39,1
W0000031-1,2002-11-11 19:00,290.39,1
W0000031-1,2002-11-11 21:00,290.39,1
W0000031-1,2002-11-12 0:00,290.39,1
W0000031-1,2002-11-12 1:00,290.39,1
W0000031-1,2002-11-12 2:00,290.39,1
W0000031-1,2002-11-12 5:00,290.39,1
W0000031-1,2002-11-12 6:00,290.39,1
W0000031-1,2002-11-15 11:00,290.39,1
W0000031-1,2002-11-18 8:00,290.39,1
W0000031-1,2002-11-18 10:00,290.39,1
W0000031-1,2002-12-08 15:00,290.39,1
W0000031-1,2002-12-08 16:00,290.39,1
W0000031-1,2002-12-08 17:00,290.39,1
W0000031-1,2002-12-08 18:00,290.39,1
W0000031-1,2002-12-08 19:00,290.39,1
W0000031-1,2002-12-08 20:00,290.39,1
W0000031-1,2002-12-08 22:00,290.39,1
W0000031-1,2002-12-16 5:00,290.39,1
W0000031-1,2002-12-16 6:00,290.39,1
W0000031-1,2002-12-16 7:00,290.39,1
W0000031-1,2002-12-16 8:00,290.39,1
W0000031-1,2002-12-16 10:00,290.39,1
W0000031-1,2002-12-16 16:00,290.39,1
W0000031-1,2002-12-16 18:00,290.39,1
W0000031-1,2002-12-16 19:00,290.39,1
W0000031-1,2002-12-16 20:00,290.39,1
W0000031-1,2002-12-16 21:00,290.39,1
W0000031-1,2002-12-17 1:00,290.39,1
W0000031-1,2002-12-17 5:00,290.39,1
W0000031-1,2002-12-17 6:00,290.39,1
W0000031-1,2002-12-17 8:00,290.39,1
W0000031-1,2002-12-17 9:00,290.39,1
W0000031-1,2002-12-17 16:00,290.39,1
W0000031-1,2002-12-19 13:00,290.39,1
W0000031-1,2002-12-20 7:00,290.39,1
W0000031-1,2002-12-20 8:00,290.39,1
W0000031-1,2003-01-24 9:59,290.39,1
W0000031-1,2003-01-26 17:59,290.39,1
W0000031-1,2003-01-27 6:59,290.39,1
W0000031-1,2003-01-27 8:59,290.39,1
W0000031-1,2003-01-27 9:59,290.39,1
W0000031-1,2003-01-29 8:59,290.39,1
W0000031-1,2003-01-29 15:59,290.39,1
W0000031-1,2003-01-29 16:59,290.39,1
W0000031-1,2003-01-29 17:59,290.39,1
W0000031-1,2003-01-29 18:59,290.39,1
W0000031-1,2003-01-29 19:59,290.39,1
W0000031-1,2003-01-29 20:59,290.39,1
W0000031-1,2003-01-29 22:59,290.39,1
W0000031-1,2003-01-29 23:59,290.39,1
W0000031-1,2003-01-30 0:59,290.39,1
W0000031-1,2003-01-30 1:59,290.39,1
W0000031-1,2003-01-30 2:59,290.39,1
W0000031-1,2003-01-30 3:59,290.39,1
W0000031-1,2003-01-30 6:59,290.39,1
W0000031-1,2003-01-30 7:59,290.39,1
W0000031-1,2003-01-30 10:59,290.39,1
W0000031-1,2003-01-30 14:59,290.39,1
W0000031-1,2003-01-30 19:59,290.39,1
W0000031-1,2003-01-30 20:59,290.39,1
W0000031-1,2003-02-01 10:59,290.39,1
W0000031-1,2003-02-01 15:59,290.39,1
W0000031-1,2003-02-01 17:59,290.39,1
W0000031-1,2003-02-01 18:59,290.39,1
W0000031-1,2003-02-01 20:59,290.39,1
W0000031-1,2003-02-01 21:59,290.39,1
W0000031-1,2003-02-01 22:59,290.39,1
W0000031-1,2003-02-02 0:59,290.39,1
W0000031-1,2003-02-02 1:59,290.39,1
W0000031-1,2003-02-02 2:59,290.39,1
W0000031-1,2003-02-02 3:59,290.39,1
W0000031-1,2003-02-02 7:59,290.39,1
W0000031-1,2003-02-02 8:59,290.39,1
W0000031-1,2003-02-02 9:59,290.39,1
W0000031-1,2003-02-02 10:59,290.39,1
W0000031-1,2003-02-02 14:59,290.39,1
W0000031-1,2003-02-02 15:59,290.39,1
W0000031-1,2003-02-02 16:59,290.39,1
W0000031-1,2003-02-02 17:59,290.39,1
W0000031-1,2003-02-02 18:59,290.39,1
W0000031-1,2003-02-02 20:59,290.39,1
W0000031-1,2003-02-02 22:59,290.39,1
W0000031-1,2003-02-02 23:59,290.39,1
W0000031-1,2003-02-03 5:59,290.39,1
W0000031-1,2003-02-04 5:59,290.39,1
W0000031-1,2003-02-04 7:59,290.39,1
W0000031-1,2003-02-04 8:59,290.39,1
W0000031-1,2003-02-04 9:59,290.39,1
W0000031-1,2003-02-04 10:59,290.39,1
W0000031-1,2003-02-04 13:59,290.39,1
W0000031-1,2003-02-04 22:59,290.39,1
W0000031-1,2003-02-05 6:59,290.39,1
W0000031-1,2003-02-05 11:59,290.39,1
W0000031-1,2003-02-05 12:59,290.39,1
W0000031-1,2003-02-05 13:59,290.39,1
W0000031-1,2003-02-05 16:59,290.39,1
W0000031-1,2003-02-05 17:59,290.39,1
W0000031-1,2003-02-05 18:59,290.39,1
W0000031-1,2003-02-05 20:59,290.39,1
W0000031-1,2003-02-05 21:59,290.39,1
W0000031-1,2003-02-05 23:59,290.39,1
W0000031-1,2003-02-06 0:59,290.39,1
W0000031-1,2003-02-06 1:59,290.39,1
W0000031-1,2003-02-06 2:59,290.39,1
W0000031-1,2003-02-06 3:59,290.39,1
W0000031-1,2003-02-06 4:59,290.39,1
W0000031-1,2003-02-06 6:59,290.39,1
W0000031-1,2003-02-06 8:59,290.39,1
W0000031-1,2003-02-06 10:59,290.39,1
W0000031-1,2003-02-06 16:59,290.39,1
W0000031-1,2003-02-06 18:59,290.39,1
W0000031-1,2003-02-07 17:59,290.39,1
W0000031-1,2003-02-07 20:59,290.39,1
W0000031-1,2003-02-07 23:59,290.39,1
W0000031-1,2003-02-08 0:59,290.39,1
W0000031-1,2003-02-08 1:59,290.39,1
W0000031-1,2003-02-08 3:59,290.39,1
W0000031-1,2003-02-08 4:59,290.39,1
W0000031-1,2003-02-08 6:59,290.39,1
W0000031-1,2003-02-08 16:59,290.39,1
W0000031-1,2003-02-08 17:59,290.39,1
W0000031-1,2003-02-08 19:59,290.39,1
W0000031-1,2003-02-09 0:59,290.39,1
W0000031-1,2003-02-09 5:59,290.39,1
W0000031-1,2003-02-09 6:59,290.39,1
W0000031-1,2003-02-09 8:59,290.39,1
W0000031-1,2003-02-09 9:59,290.39,1
W0000031-1,2003-02-09 12:59,290.39,1
W0000031-1,2003-02-09 18:59,290.39,1
W0000031-1,2003-02-10 16:59,290.39,1
W0000031-1,2003-02-10 18:59,290.39,1
W0000031-1,2003-02-10 20:59,290.39,1
W0000031-1,2003-02-10 22:59,290.39,1
W0000031-1,2003-02-11 1:59,290.39,1
W0000031-1,2003-02-11 3:59,290.39,1
W0000031-1,2003-02-11 7:59,290.39,1
W0000031-1,2003-02-11 18:59,290.39,1
W0000031-1,2003-02-12 2:59,290.39,1
W0000031-1,2003-02-12 10:59,290.39,1
W0000031-1,2003-02-12 11:59,290.39,1
W0000031-1,2003-02-12 13:59,290.39,1
W0000031-1,2003-02-12 14:59,290.39,1
W0000031-1,2003-02-12 15:59,290.39,1
W0000031-1,2003-02-12 16:59,290.39,1
W0000031-1,2003-02-12 17:59,290.39,1
W0000031-1,2003-02-12 19:59,290.39,1
W0000031-1,2003-02-13 0:59,290.39,1
W0000031-1,2003-02-13 6:59,290.39,1
W0000031-1,2003-02-13 11:59,290.39,1
W0000031-1,2003-02-13 12:59,290.39,1
W0000031-1,2003-02-13 13:59,290.39,1
W0000031-1,2003-02-13 14:59,290.39,1
W0000031-1,2003-02-13 15:59,290.39,1
W0000031-1,2003-02-13 16:59,290.39,1
W0000031-1,2003-02-13 20:59,290.39,1
W0000031-1,2003-02-13 21:59,290.39,1
W0000031-1,2003-02-13 22:59,290.39,1
W0000031-1,2003-02-14 10:59,290.39,1
W0000031-1,2003-02-14 12:59,290.39,1
W0000031-1,2003-02-14 13:59,290.39,1
W0000031-1,2003-02-14 14:59,290.39,1
W0000031-1,2003-02-14 17:59,290.39,1
W0000031-1,2003-02-14 18:59,290.39,1
W0000031-1,2003-02-14 20:59,290.39,1
W0000031-1,2003-02-14 21:59,290.39,1
W0000031-1,2003-02-14 22:59,290.39,1
W0000031-1,2003-02-15 3:59,290.39,1
W0000031-1,2003-02-15 9:59,290.39,1
W0000031-1,2003-02-15 12:59,290.39,1
W0000031-1,2003-02-15 15:59,290.39,1
W0000031-1,2003-02-15 16:59,290.39,1
W0000031-1,2003-02-15 19:59,290.39,1
W0000031-1,2003-02-15 20:59,290.39,1
W0000031-1,2003-02-16 1:59,290.39,1
W0000031-1,2003-02-16 2:59,290.39,1
W0000031-1,2003-02-16 7:59,290.39,1
W0000031-1,2003-02-16 10:59,290.39,1
W0000031-1,2003-02-16 11:59,290.39,1
W0000031-1,2003-02-16 15:59,290.39,1
W0000031-1,2003-02-16 20:59,290.39,1
W0000031-1,2003-02-16 21:59,290.39,1
W0000031-1,2003-02-17 7:59,290.39,1
W0000031-1,2003-02-17 8:59,290.39,1
W0000031-1,2003-02-17 17:59,290.39,1
W0000031-1,2003-02-17 18:59,290.39,1
W0000031-1,2003-02-17 19:59,290.39,1
W0000031-1,2003-02-17 20:59,290.39,1
W0000031-1,2003-02-17 22:59,290.39,1
W0000031-1,2003-02-17 23:59,290.39,1
W0000031-1,2003-02-18 0:59,290.39,1
W0000031-1,2003-02-18 2:59,290.39,1
W0000031-1,2003-02-18 4:59,290.39,1
W0000031-1,2003-02-18 7:59,290.39,1
W0000031-1,2003-02-18 23:59,290.39,1
W0000031-1,2003-02-21 2:59,290.39,1
W0000031-1,2003-02-21 11:59,290.39,1
W0000031-1,2003-02-21 12:59,290.39,1
W0000031-1,2003-02-21 16:59,290.39,1
W0000031-1,2003-02-21 17:59,290.39,1
W0000031-1,2003-02-21 21:59,290.39,1
W0000031-1,2003-02-21 22:59,290.39,1
W0000031-1,2003-02-22 0:59,290.39,1
W0000031-1,2003-02-22 1:59,290.39,1
W0000031-1,2003-02-22 2:59,290.39,1
W0000031-1,2003-02-22 3:59,290.39,1
W0000031-1,2003-02-22 5:59,290.39,1
W0000031-1,2003-02-22 7:59,290.39,1
W0000031-1,2003-02-22 9:59,290.39,1
W0000031-1,2003-02-23 4:59,290.39,1
W0000031-1,2003-02-24 9:59,290.39,1
W0000031-1,2003-02-24 10:59,290.39,1
W0000031-1,2003-02-24 12:59,290.39,1
W0000031-1,2003-02-24 13:59,290.39,1
W0000031-1,2003-02-26 2:59,290.39,1
W0000031-1,2003-02-26 12:59,290.39,1
W0000031-1,2003-02-26 13:59,290.39,1
W0000031-1,2003-02-26 14:59,290.39,1
W0000031-1,2003-02-26 18:59,290.39,1
W0000031-1,2003-02-26 22:59,290.39,1
W0000031-1,2003-02-27 5:59,290.39,1
W0000031-1,2003-02-27 12:59,290.39,1
W0000031-1,2003-02-27 14:59,290.39,1
W0000031-1,2003-02-27 16:59,290.39,1
W0000031-1,2003-02-27 17:59,290.39,1
W0000031-1,2003-02-27 21:59,290.39,1
W0000031-1,2003-02-27 22:59,290.39,1
W0000031-1,2003-03-01 3:59,290.39,1
W0000031-1,2003-03-01 10:59,290.39,1
W0000031-1,2003-03-01 12:59,290.39,1
W0000031-1,2003-03-01 14:59,290.39,1
W0000031-1,2003-03-01 15:59,290.39,1
W0000031-1,2003-03-01 22:59,290.39,1
W0000031-1,2003-03-01 23:59,290.39,1
W0000031-1,2003-03-02 0:59,290.39,1
W0000031-1,2003-03-02 1:59,290.39,1
W0000031-1,2003-03-02 3:59,290.39,1
W0000031-1,2003-03-02 5:59,290.39,1
W0000031-1,2003-03-02 12:59,290.39,1
W0000031-1,2003-03-05 0:59,290.39,1
W0000031-1,2003-03-05 1:59,290.39,1
W0000031-1,2003-03-05 2:59,290.39,1
W0000031-1,2003-03-05 6:59,290.39,1
W0000031-1,2003-03-08 12:59,290.39,1
W0000031-1,2003-03-08 13:59,290.39,1
W0000031-1,2003-03-08 17:59,290.39,1
W0000031-1,2003-03-16 20:59,290.39,1
W0000031-1,2003-03-16 21:59,290.39,1
W0000031-1,2003-03-17 0:59,290.39,1
W0000031-1,2007-08-04 13:00,290.39,1
W0000031-1,2007-08-04 20:00,290.39,1
W0000031-1,2007-08-04 21:00,290.39,1
W0000031-1,2007-08-05 1:00,290.39,1
W0000031-1,2007-08-05 2:00,290.39,1
W0000031-1,2007-08-05 4:00,290.39,1
W0000031-1,2007-08-05 5:00,290.39,1
W0000031-1,2007-08-05 13:00,290.39,1
W0000031-1,2007-08-05 14:00,290.39,1
W0000031-1,2007-08-05 15:00,290.39,1
W0000031-1,2007-08-05 16:00,290.39,1
W0000031-1,2007-08-05 17:00,290.39,1
W0000031-1,2007-08-05 18:00,290.39,1
W0000031-1,2007-08-05 19:00,290.39,1
W0000031-1,2007-08-05 20:00,290.39,1
W0000031-1,2007-08-05 21:00,290.39,1
W0000031-1,2007-08-05 22:00,290.39,1
W0000031-1,2007-08-05 23:00,290.39,1
W0000031-1,2007-08-06 0:00,290.39,1
W0000031-1,2007-08-06 1:00,290.39,1
W0000031-1,2007-08-06 2:00,290.39,1
W0000031-1,2007-08-06 3:00,290.39,1
W0000031-1,2007-08-06 4:00,290.39,1
W0000031-1,2007-08-06 5:00,290.39,1
W0000031-1,2007-08-06 6:00,290.39,1
W0000031-1,2007-08-06 7:00,290.39,1
W0000031-1,2007-08-06 8:00,290.39,1
W0000031-1,2007-08-06 9:00,290.39,1
W0000031-1,2007-08-06 10:00,290.39,1
W0000031-1,2007-08-06 11:00,290.39,1
W0000031-1,2007-08-06 12:00,290.39,1
W0000031-1,2007-08-06 13:00,290.39,1
W0000031-1,2007-08-06 14:00,290.39,1
W0000031-1,2007-08-06 15:00,290.39,1
W0000031-1,2007-08-06 16:00,290.39,1
W0000031-1,2007-08-06 17:00,290.39,1
W0000031-1,2007-08-06 18:00,290.39,1
W0000031-1,2007-08-06 19:00,290.39,1
W0000031-1,2007-08-06 20:00,290.39,1
W0000031-1,2007-08-06 21:00,290.39,1
W0000031-1,2007-08-06 22:00,290.39,1
W0000031-1,2007-08-06 23:00,290.39,1
W0000031-1,2007-08-07 0:00,290.39,1
W0000031-1,2007-08-07 1:00,290.39,1
W0000031-1,2007-08-07 2:00,290.39,1
W0000031-1,2007-08-07 3:00,290.39,1
W0000031-1,2007-08-07 4:00,290.39,1
W0000031-1,2007-08-07 5:00,290.39,1
W0000031-1,2007-08-07 6:00,290.39,1
W0000031-1,2007-08-07 7:00,290.39,1
W0000031-1,2007-08-07 8:00,290.39,1
W0000031-1,2007-08-07 9:00,290.39,1
W0000031-1,2007-08-07 10:00,290.39,1
W0000031-1,2007-08-07 11:00,290.39,1
W0000031-1,2007-08-07 12:00,290.39,1
W0000031-1,2007-08-07 13:00,290.39,1
W0000031-1,2007-08-07 14:00,290.39,1
W0000031-1,2007-08-07 15:00,290.39,1
W0000031-1,2007-08-07 16:00,290.39,1
W0000031-1,2007-08-07 17:00,290.39,1
W0000031-1,2007-08-07 18:00,290.39,1
W0000031-1,2007-08-07 19:00,290.39,1
W0000031-1,2007-08-07 20:00,290.39,1
W0000031-1,2007-08-07 21:00,290.39,1
W0000031-1,2007-08-07 23:00,290.39,1
W0000031-1,2007-08-08 0:00,290.39,1
W0000031-1,2007-08-08 4:00,290.39,1
W0000031-1,2007-08-08 5:00,290.39,1
W0000031-1,2007-08-08 6:00,290.39,1
W0000031-1,2007-08-08 21:00,290.39,1
W0000031-1,2007-08-11 18:00,290.39,1
W0000031-1,2007-08-11 19:00,290.39,1
W0000031-1,2007-08-11 20:00,290.39,1
W0000031-1,2007-08-11 21:00,290.39,1
W0000031-1,2007-08-11 22:00,290.39,1
W0000031-1,2007-08-11 23:00,290.39,1
W0000031-1,2007-08-12 0:00,290.39,1
W0000031-1,2007-08-12 1:00,290.39,1
W0000031-1,2007-08-12 2:00,290.39,1
W0000031-1,2007-08-12 3:00,290.39,1
W0000031-1,2007-08-12 4:00,290.39,1
W0000031-1,2007-08-12 5:00,290.39,1
W0000031-1,2007-08-12 6:00,290.39,1
W0000031-1,2007-08-12 7:00,290.39,1
W0000031-1,2007-08-12 8:00,290.39,1
W0000031-1,2007-08-12 9:00,290.39,1
W0000031-1,2007-08-12 10:00,290.39,1
W0000031-1,2007-08-12 12:00,290.39,1
W0000031-1,2007-08-12 13:00,290.39,1
W0000031-1,2007-08-12 14:00,290.39,1
W0000031-1,2007-08-12 15:00,290.39,1
W0000031-1,2007-08-12 16:00,290.39,1
W0000031-1,2007-08-12 17:00,290.39,1
W0000031-1,2007-08-12 18:00,290.39,1
W0000031-1,2007-08-12 19:00,290.39,1
W0000031-1,2007-08-12 20:00,290.39,1
W0000031-1,2007-08-12 21:00,290.39,1
W0000031-1,2007-08-12 22:00,290.39,1
W0000031-1,2007-08-12 23:00,290.39,1
W0000031-1,2007-08-13 0:00,290.39,1
W0000031-1,2007-08-13 1:00,290.39,1
W0000031-1,2007-08-13 3:00,290.39,1
W0000031-1,2007-08-13 5:00,290.39,1
W0000031-1,2007-08-13 6:00,290.39,1
W0000031-1,2007-08-13 12:00,290.39,1
W0000031-1,2007-08-13 14:00,290.39,1
W0000031-1,2007-08-13 16:00,290.39,1
W0000031-1,2007-08-13 17:00,290.39,1
W0000031-1,2007-08-13 19:00,290.39,1
W0000031-1,2007-08-13 20:00,290.39,1
W0000031-1,2007-08-13 21:00,290.39,1
W0000031-1,2007-08-13 22:00,290.39,1
W0000031-1,2007-08-13 23:00,290.39,1
